,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
406,97.316,0.18,0.76,0.12,0.26,0.0,0.0,0.0,0.56,0.62,0.0,450.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,690.0,30.0,120.0,1004.2947938173173
407,97.338,0.2,0.77,0.2,0.32,0.0,0.0,0.0,0.4600000000000001,0.47,0.0,510.0,930.0,0.0,0.0,160.0,45.0,140.0,930.0,903.0,390.0,30.0,120.0,950.0095404747016
408,97.338,0.23,0.8499999999999999,0.07,0.29,0.0,0.0,0.0,0.44000000000000006,0.6,0.0,510.0,930.0,0.0,0.0,160.0,45.0,140.0,930.0,903.0,440.0,30.0,120.0,995.4792811510166
409,97.316,0.18,0.76,0.12,0.26,0.0,0.0,0.0,0.56,0.62,0.0,510.0,930.0,0.0,0.0,160.0,45.0,140.0,930.0,903.0,690.0,30.0,120.0,1080.0
410,97.338,0.2,0.77,0.2,0.32,0.0,0.0,0.0,0.4600000000000001,0.47,0.0,450.0,930.0,0.0,0.0,200.0,35.0,60.0,930.0,896.0,390.0,30.0,120.0,924.0
411,97.338,0.23,0.8499999999999999,0.07,0.29,0.0,0.0,0.0,0.44000000000000006,0.6,0.0,450.0,930.0,0.0,0.0,200.0,35.0,60.0,930.0,896.0,440.0,30.0,120.0,1009.0
412,97.316,0.18,0.76,0.12,0.26,0.0,0.0,0.0,0.56,0.62,0.0,450.0,930.0,0.0,0.0,200.0,35.0,60.0,930.0,896.0,690.0,30.0,120.0,1053.0
413,97.369,0.21,0.76,0.14,0.3,0.0,0.0,0.0,0.08,1.09,0.0,100.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,460.0,30.0,120.0,854.0
414,97.469,0.23,0.8,0.07,0.2,0.0,0.0,0.0,0.04,1.14,0.0,100.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,690.0,30.0,120.0,959.7117580636436
415,97.452,0.19,0.77,0.16,0.21,0.0,0.0,0.0,0.12,1.02,0.0,100.0,930.0,0.0,0.0,160.0,35.0,60.0,930.0,896.0,390.0,30.0,120.0,889.0
416,97.369,0.21,0.76,0.14,0.3,0.0,0.0,0.0,0.08,1.09,0.0,500.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,460.0,30.0,120.0,934.0366579489178
417,97.469,0.23,0.8,0.07,0.2,0.0,0.0,0.0,0.04,1.14,0.0,500.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,690.0,30.0,120.0,1057.0
418,97.452,0.19,0.77,0.16,0.21,0.0,0.0,0.0,0.12,1.02,0.0,500.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,390.0,30.0,120.0,948.572613750686
419,97.369,0.21,0.76,0.14,0.3,0.0,0.0,0.0,0.08,1.09,0.0,530.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,460.0,30.0,120.0,876.0
420,97.469,0.23,0.8,0.07,0.2,0.0,0.0,0.0,0.04,1.14,0.0,530.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,690.0,30.0,120.0,990.6678025908282
421,97.452,0.19,0.77,0.16,0.21,0.0,0.0,0.0,0.12,1.02,0.0,530.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,390.0,30.0,120.0,838.0
422,97.369,0.21,0.76,0.14,0.3,0.0,0.0,0.0,0.08,1.09,0.0,500.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,460.0,30.0,120.0,911.7933405602213
423,97.469,0.23,0.8,0.07,0.2,0.0,0.0,0.0,0.04,1.14,0.0,500.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,690.0,30.0,120.0,1120.0
424,97.452,0.19,0.77,0.16,0.21,0.0,0.0,0.0,0.12,1.02,0.0,500.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,390.0,30.0,120.0,898.0
425,97.169,0.21,0.81,0.07,0.31,0.0,0.0,0.0,0.06,1.17,0.0,90.0,930.0,0.0,0.0,160.0,50.0,60.0,930.0,882.0,690.0,30.0,120.0,1074.0
426,97.761,0.21,0.65,0.0,0.26,0.0,0.0,0.0,0.02,0.9099999999999999,0.0,90.0,930.0,0.0,0.0,160.0,50.0,60.0,930.0,882.0,240.0,30.0,120.0,1006.0
427,97.369,0.18,0.79,0.08,0.25,0.0,0.0,0.0,0.07,1.08,0.0,90.0,930.0,0.0,0.0,160.0,50.0,60.0,930.0,882.0,530.0,30.0,120.0,997.2640221373059
428,97.169,0.21,0.81,0.07,0.31,0.0,0.0,0.0,0.06,1.17,0.0,340.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,690.0,30.0,120.0,1144.0
429,97.761,0.21,0.65,0.0,0.26,0.0,0.0,0.0,0.02,0.9099999999999999,0.0,340.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,240.0,30.0,120.0,1028.0
430,97.369,0.18,0.79,0.08,0.25,0.0,0.0,0.0,0.07,1.08,0.0,340.0,930.0,0.0,0.0,160.0,70.0,60.0,930.0,896.0,530.0,30.0,120.0,948.0
431,97.169,0.21,0.81,0.07,0.31,0.0,0.0,0.0,0.06,1.17,0.0,340.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,690.0,30.0,120.0,1080.0
432,97.761,0.21,0.65,0.0,0.26,0.0,0.0,0.0,0.02,0.9099999999999999,0.0,340.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,240.0,30.0,120.0,1030.0
433,97.369,0.18,0.79,0.08,0.25,0.0,0.0,0.0,0.07,1.08,0.0,340.0,930.0,0.0,0.0,160.0,70.0,140.0,930.0,896.0,530.0,30.0,120.0,957.0
434,97.169,0.21,0.81,0.07,0.31,0.0,0.0,0.0,0.06,1.17,0.0,340.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,690.0,30.0,120.0,1052.8865801926495
435,97.761,0.21,0.65,0.0,0.26,0.0,0.0,0.0,0.02,0.9099999999999999,0.0,340.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,240.0,30.0,120.0,1008.0
436,97.369,0.18,0.79,0.08,0.25,0.0,0.0,0.0,0.07,1.08,0.0,340.0,930.0,0.0,0.0,200.0,70.0,60.0,930.0,896.0,530.0,30.0,120.0,882.0
